index,result,sat_count,uns_count,unk_count,low_bound,high_bound,avg_bound,low_real,high_real,avg_real,low_time,high_time,avg_time,low_mem,high_mem,avg_mem
bv-arbitrated_top_n4_w64_d32_e0,sat,6,0,0,-1,34,2.1818181818181817,562.7,3600.11,2368.31,2070.24,44436.84,15519.353636363636,214.0,14825.0,5235.090909090909
bv-arbitrated_top_n4_w8_d64_e0,unsat,0,1,1,-1,-1,-1,16.6,3600.11,3271.849090909091,16.48,44217.69,21711.43181818182,80.0,22864.0,5185.181818181818
bv-arbitrated_top_n5_w128_d64_e0,unknown,0,0,1,-1,-1,-1,3575.98,3600.23,3597.920909090909,3599.97,44515.08,20742.104545454546,693.0,36429.0,13575.09090909091
bv-arbitrated_top_n5_w128_d8_e0,sat,11,0,0,-1,10,5,1.44,403.11,42.973636363636366,3.39,481.37,86.81090909090909,88.0,3649.0,1091.8181818181818
bv-arbitrated_top_n5_w32_d32_e0,sat,9,0,0,-1,36,12.090909090909092,541.42,3600.1,1796.659090909091,2026.55,32983.06,10258.133636363636,153.0,12011.0,4028.3636363636365
bv-arbitrated_top_n5_w64_d16_e0,sat,11,0,0,-1,18,9.363636363636363,12.89,531.27,125.69454545454545,51.33,2343.98,575.8472727272728,188.0,4608.0,1535.0
bv-arbitrated_top_n5_w8_d32_e0,sat,10,1,0,-1,57,18.09090909090909,18.92,1239.66,692.4890909090909,18.78,12392.17,4148.931818181818,72.0,8879.0,2510.4545454545455
bv-at.6.prop1-back-serstep,sat,10,0,0,-1,45,8.090909090909092,6.7,3600.09,374.5409090909091,13.3,6829.59,785.5327272727272,25.0,6160.0,1105.8181818181818
bv-blocks.4.prop1-back-serstep,sat,5,1,1,-1,12145,1278,4.46,3600.1,2131.1872727272726,4.39,56926.36,12152.531818181818,67.0,9664.0,2886.0
bv-brp2.2.prop1-func-interl,sat,6,1,1,-1,119,45.90909090909091,0.51,3600.1,1593.9472727272728,0.38,41716.92,7757.518181818182,17.0,59340.0,7154.818181818182
bv-brp2.3.prop1-back-serstep,sat,10,1,0,-1,37,16.272727272727273,0.57,39.13,16.12909090909091,0.46,387.15,97.74818181818182,33.0,2208.0,735.0
bv-brp2.6.prop3-back-serstep,unsat,0,1,1,-1,-1,-1,0.55,3600.12,3270.5236363636363,0.49,56928.19,23425.21090909091,32.0,33862.0,8773.09090909091
bv-buggy_ridecore,sat,9,0,0,-1,13,6.636363636363637,49.38,3600.11,1026.2181818181818,49.29,14210.56,4008.7063636363637,525.0,50557.0,10914.0
bv-cal102,unsat,0,5,0,-1,-1,-1,52.48,3600.1,2044.0218181818182,820.52,18103.75,6082.022727272727,208.0,3566.0,1871.090909090909
bv-cal106,unsat,0,6,0,-1,-1,-1,48.34,3600.1,1861.48,755.03,18106.47,5116.127272727273,238.0,3690.0,1724.7272727272727
bv-cal107,unsat,0,6,0,-1,-1,-1,46.99,3600.1,1842.03,732.93,18107.55,5052.188181818182,193.0,3630.0,1699.090909090909
bv-cal112,unsat,0,5,0,-1,-1,-1,46.67,3600.11,2094.5045454545457,727.13,18107.9,6578.130909090909,289.0,3682.0,1922.090909090909
bv-cal117,unsat,0,6,0,-1,-1,-1,19.89,3600.1,1657.439090909091,179.66,18105.47,4138.306363636364,305.0,4893.0,1654.8181818181818
bv-cal118,unsat,0,6,0,-1,-1,-1,17.29,3600.1,1658.841818181818,145.46,18103.65,4155.839090909091,272.0,4610.0,1644.090909090909
bv-cal119,unsat,0,6,0,-1,-1,-1,18.28,3600.1,1655.0381818181818,153.32,18103.59,4103.725454545454,242.0,4785.0,1615.090909090909
bv-cal122,unsat,0,6,0,-1,-1,-1,15.65,3600.1,1656.118181818182,183.8,18105.9,4110.201818181818,238.0,4768.0,1830.8181818181818
bv-cal123,unsat,0,6,0,-1,-1,-1,19.32,3600.1,1656.4227272727273,190.92,18106.17,4114.300909090909,248.0,6832.0,2036.4545454545455
bv-cal125,unsat,0,6,0,-1,-1,-1,17.39,3600.1,1656.5854545454545,168.22,18105.98,4117.407272727272,248.0,5222.0,1729.0
bv-cal129,unsat,0,6,0,-1,-1,-1,15.24,3600.1,1653.179090909091,159.58,18104.58,4078.889090909091,227.0,4451.0,1838.5454545454545
bv-cal140,unsat,0,6,0,-1,-1,-1,12.33,3600.1,1651.51,106.97,18104.17,4055.990909090909,231.0,4119.0,1456.7272727272727
bv-cal142,unsat,0,6,0,-1,-1,-1,13.99,3600.1,1658.3436363636363,122.19,18105.38,4115.031818181818,251.0,13023.0,2612.2727272727275
bv-cal143,unsat,0,6,0,-1,-1,-1,16.86,3600.1,1657.898181818182,130.96,18103.15,4099.368181818182,261.0,4380.0,1644.5454545454545
bv-cal149,unsat,0,6,0,-1,-1,-1,14.02,3600.1,1653.8718181818183,116.57,18103.77,4073.729090909091,229.0,4147.0,1508.5454545454545
bv-cal156,unsat,0,1,0,-1,-1,-1,59.5,3600.1,3278.2254545454543,932.37,44472.64,18908.383636363636,178.0,30116.0,5954.363636363636
bv-cal159,unsat,0,8,1,-1,-1,-1,0.06,3600.1,678.1036363636364,0.0,12530.59,1582.0536363636363,0.0,3353.0,975.0
bv-cal161,unsat,0,8,1,-1,-1,-1,0.06,3600.09,661.2181818181818,0.0,12478.31,1492.3645454545454,0.0,3379.0,905.0
bv-cal162,unsat,0,8,1,-1,-1,-1,0.06,3600.1,659.5072727272727,0.0,12501.78,1485.9572727272728,0.0,3302.0,895.0
bv-cal176,unsat,0,7,0,-1,-1,-1,3.97,3600.1,1483.7027272727273,39.56,18105.39,3826.0545454545454,274.0,5706.0,1971.4545454545455
bv-cal192,unsat,0,1,0,-1,-1,-1,57.78,3600.13,3278.072727272727,904.08,44404.85,18888.99818181818,184.0,29057.0,5298.363636363636
bv-cal2,unsat,0,1,0,-1,-1,-1,0.51,3600.1,3272.8618181818183,2.93,43327.67,19017.04909090909,160.0,24439.0,4130.272727272727
bv-cal201,unsat,0,1,0,-1,-1,-1,61.15,3600.11,3278.3754545454544,959.61,44411.98,18922.995454545453,207.0,13006.0,3793.3636363636365
bv-cal206,unsat,0,1,0,-1,-1,-1,61.95,3600.11,3278.4481818181816,972.76,44467.97,18918.425454545453,196.0,7317.0,2922.818181818182
bv-cal209,unsat,0,1,0,-1,-1,-1,80.74,3600.1,3280.1563636363635,1273.13,44470.54,18939.22,202.0,33425.0,6228.727272727273
bv-cal21,unsat,0,10,0,-1,-1,-1,0.4,3600.09,352.26909090909095,0.26,3599.97,352.78999999999996,15.0,470.0,192.1818181818182
bv-cal210,unsat,0,1,0,-1,-1,-1,68.09,3600.11,3279.0072727272727,1070.34,44439.56,18943.93727272727,203.0,36909.0,6139.545454545455
bv-cal220,unsat,0,4,0,-1,-1,-1,137.78,3600.1,2561.461818181818,161.16,34403.41,12014.945454545456,426.0,40250.0,5847.636363636364
bv-cal224,unsat,0,3,0,-1,-1,-1,427.57,3600.11,2895.4127272727274,3599.73,35918.51,15064.53090909091,456.0,23873.0,6443.545454545455
bv-cal227,unsat,0,4,0,-1,-1,-1,132.91,3600.1,2550.061818181818,156.45,35957.36,11972.454545454546,369.0,25093.0,4664.636363636364
bv-cal234,unsat,0,4,0,-1,-1,-1,138.75,3600.11,2627.340909090909,162.36,35955.9,13229.65,402.0,27000.0,4982.272727272727
bv-cal33,unsat,0,8,0,-1,-1,-1,0.39,3600.09,983.7945454545455,1.1,3599.97,989.9363636363636,76.0,1873.0,443.1818181818182
bv-cal34,unsat,0,8,0,-1,-1,-1,1.07,3600.1,986.1090909090909,1.23,3600.02,1001.7836363636363,103.0,1300.0,464.90909090909093
bv-cal35,unsat,0,9,1,-1,-1,-1,0.33,3600.09,581.5418181818181,1.52,3599.95,591.1445454545454,23.0,2181.0,772.6363636363636
bv-cal37,unsat,0,9,1,-1,-1,-1,0.36,3600.09,637.4154545454546,1.43,3599.8,649.6627272727272,26.0,2117.0,776.7272727272727
bv-cal4,unsat,0,9,1,-1,-1,-1,0.24,3600.09,388.60818181818183,0.36,3599.9,390.83090909090913,17.0,1920.0,512.5454545454545
bv-cal41,unsat,0,10,1,-1,-1,-1,0.25,1334.47,168.2418181818182,0.43,1334.36,170.04090909090908,17.0,1909.0,475.8181818181818
bv-cal81,unsat,0,7,1,-1,-1,-1,0.07,3600.1,983.7418181818182,0.0,17388.57,3166.2936363636363,0.0,35857.0,7080.545454545455
bv-cal84,unsat,0,6,0,-1,-1,-1,11.93,3600.1,1654.3690909090908,96.35,18103.48,4097.038181818182,302.0,4443.0,1570.8181818181818
bv-cal86,unsat,0,6,0,-1,-1,-1,13.16,3600.1,1700.0863636363636,144.86,18108.04,4272.517272727273,318.0,12839.0,2549.3636363636365
bv-cal87,unsat,0,6,0,-1,-1,-1,12.52,3600.1,1663.0881818181817,113.87,18106.82,4117.12,315.0,4285.0,1498.8181818181818
bv-cal90,unsat,0,6,0,-1,-1,-1,14.39,3600.1,1703.8027272727272,139.7,18104.27,4285.010909090909,355.0,4203.0,1664.0
bv-cal97,unsat,0,6,0,-1,-1,-1,39.69,3600.1,1798.520909090909,615.31,18104.55,4847.690909090909,163.0,3679.0,1709.5454545454545
bv-cal99,unsat,0,6,0,-1,-1,-1,23.21,3600.1,1664.3663636363638,205.24,18104.03,4180.309090909091,264.0,7509.0,2074.7272727272725
bv-circular_pointer_top_w128_d128_e0,unknown,0,0,1,-1,-1,-1,3576.44,3600.11,3597.95,3599.97,44496.32,21781.663636363635,642.0,22114.0,8580.272727272728
bv-circular_pointer_top_w128_d64_e0,unknown,0,0,1,-1,-1,-1,3573.75,3600.11,3597.703636363636,3599.95,44615.55,21987.541818181817,447.0,21832.0,6580.181818181818
bv-circular_pointer_top_w128_d8_e0,sat,11,0,0,-1,12,5.636363636363637,6.22,304.92,39.95363636363636,14.0,3036.41,324.06363636363636,42.0,2239.0,766.8181818181819
bv-circular_pointer_top_w16_d128_e0,unsat,0,1,1,-1,-1,-1,74.25,3600.11,3277.152727272727,74.18,44230.53,21357.422727272726,127.0,15333.0,4786.181818181818
bv-circular_pointer_top_w16_d32_e0,sat,8,1,0,-1,57,12.272727272727273,54.77,3600.1,1483.0254545454545,54.69,44225.68,12666.636363636364,98.0,8554.0,2925.5454545454545
bv-circular_pointer_top_w16_d64_e0,unsat,0,1,1,-1,-1,-1,40.24,3600.1,3274.0172727272725,40.16,44224.17,20866.800909090907,102.0,16218.0,4811.727272727273
bv-circular_pointer_top_w32_d16_e0,sat,10,1,0,-1,34,10.818181818181818,23.67,328.46,67.08909090909091,27.29,3281.31,509.5863636363636,62.0,2421.0,817.1818181818181
bv-circular_pointer_top_w32_d32_e0,sat,7,1,0,-1,55,7.363636363636363,47.08,3600.1,1871.9563636363637,46.99,44223.91,14903.89,103.0,9887.0,3601.090909090909
bv-circular_pointer_top_w64_d128_e0,unknown,0,0,1,-1,-1,-1,3573.23,3600.12,3597.6581818181817,3599.96,44617.81,22145.803636363635,423.0,22176.0,7706.727272727273
bv-circular_pointer_top_w64_d8_e0,sat,11,0,0,-1,12,5.636363636363637,2.88,90.14,12.864545454545455,4.2,893.33,99.05909090909091,32.0,1159.0,503.3636363636364
bv-circular_pointer_top_w8_d16_e0,sat,10,1,0,-1,39,11.636363636363637,12.22,62.35,21.220909090909092,13.99,621.15,150.5309090909091,25.0,1643.0,571.3636363636364
bv-dspfilters_fastfir_second-p04,unsat,0,10,1,-1,-1,-1,0.56,3096.56,288.2154545454545,0.49,3096.27,318.28818181818184,48.0,11848.0,1925.0
bv-dspfilters_fastfir_second-p05,unsat,0,5,0,-1,-1,-1,841.07,3600.1,2827.0563636363636,840.93,38271.26,17965.136363636364,328.0,26258.0,5598.272727272727
bv-dspfilters_fastfir_second-p06,unsat,0,4,0,-1,-1,-1,1051.66,3600.1,3040.569090909091,1051.58,38270.69,19507.388181818184,377.0,30485.0,6116.545454545455
bv-dspfilters_fastfir_second-p07,unsat,0,10,0,-1,-1,-1,1.74,3600.35,364.1463636363636,1.7,3599.99,537.9527272727272,80.0,7675.0,1883.8181818181818
bv-dspfilters_fastfir_second-p09,unsat,0,10,0,-1,-1,-1,17.72,3600.15,518.2645454545454,17.69,3711.58,1409.7318181818182,158.0,7182.0,2165.090909090909
bv-dspfilters_fastfir_second-p10,unsat,0,10,0,-1,-1,-1,34.62,3600.12,663.3081818181818,34.5,6744.6,2164.339090909091,152.0,7092.0,2155.2727272727275
bv-dspfilters_fastfir_second-p11,unsat,0,9,0,-1,-1,-1,126.59,3600.1,1608.6218181818183,126.49,21292.35,8153.983636363636,259.0,13379.0,3890.909090909091
bv-dspfilters_fastfir_second-p14,unsat,0,10,0,-1,-1,-1,113.11,3600.09,1190.2036363636364,112.99,21140.52,5577.455454545455,170.0,9799.0,2746.818181818182
bv-dspfilters_fastfir_second-p16,unsat,0,10,0,-1,-1,-1,3.22,3600.28,387.1709090909091,3.19,3599.94,734.8436363636364,114.0,7021.0,1985.7272727272727
bv-dspfilters_fastfir_second-p18,unsat,0,1,1,-1,-1,-1,2958.79,3600.1,3539.3163636363633,2958.68,53569.62,22216.422727272726,442.0,43457.0,7751.818181818182
bv-dspfilters_fastfir_second-p21,unsat,0,10,1,-1,-1,-1,0.51,2346.34,219.62181818181818,0.39,2346.23,248.24272727272728,47.0,12162.0,1932.5454545454545
bv-dspfilters_fastfir_second-p22,unknown,0,0,1,-1,-1,-1,3576.13,3600.1,3597.9190909090908,3599.96,51556.71,23101.084545454545,316.0,32652.0,6441.181818181818
bv-dspfilters_fastfir_second-p25,unsat,0,10,0,-1,-1,-1,22.38,3600.13,741.7754545454545,22.29,9569.92,2948.000909090909,195.0,9434.0,2920.7272727272725
bv-dspfilters_fastfir_second-p26,unsat,0,7,0,-1,-1,-1,1051.55,3600.1,2712.02,1051.47,35987.29,18023.205454545456,293.0,22530.0,5200.272727272727
bv-dspfilters_fastfir_second-p42,unsat,0,10,0,-1,-1,-1,38.55,3600.1,867.2572727272727,38.49,10752.09,3527.321818181818,199.0,10268.0,2934.0
bv-dspfilters_fastfir_second-p43,unsat,0,8,0,-1,-1,-1,584.08,3600.1,2087.1263636363637,583.98,25299.53,12705.168181818182,269.0,16199.0,4365.545454545455
bv-dspfilters_fastfir_second-p45,unsat,0,9,0,-1,-1,-1,265.9,3600.1,1446.15,265.8,21549.6,7659.781818181818,218.0,10704.0,3413.7272727272725
bv-elevator.4.prop1-func-interl,unsat,0,9,1,-1,-1,-1,0.3,3600.09,739.0536363636364,0.18,14027.95,1700.980909090909,22.0,9270.0,1933.090909090909
bv-frogs.5.prop1-func-interl,unsat,0,5,1,-1,-1,-1,2.62,3600.1,2209.351818181818,3.19,53847.86,13686.794545454546,29.0,10874.0,4026.6363636363635
bv-gen10,unsat,0,9,1,-1,-1,-1,0.17,3600.09,328.7918181818182,0.03,3600.03,328.82909090909095,12.0,2590.0,364.0
bv-gen12,unsat,0,9,1,-1,-1,-1,0.15,3600.09,328.4209090909091,0.09,3599.96,328.48,12.0,2181.0,332.1818181818182
bv-gen14,unsat,0,9,1,-1,-1,-1,0.15,3600.1,328.4290909090909,0.05,3599.96,328.46363636363634,12.0,2184.0,322.8181818181818
bv-gen21,unsat,0,9,1,-1,-1,-1,0.14,3600.1,328.4490909090909,0.08,3599.96,328.46909090909094,12.0,2701.0,371.8181818181818
bv-gen31,unsat,0,9,0,-1,-1,-1,0.93,3600.1,671.6072727272727,3.75,3599.99,686.0363636363636,120.0,2444.0,840.2727272727273
bv-gen35,unsat,0,9,1,-1,-1,-1,0.3,3600.1,427.73454545454547,0.98,3599.98,430.9690909090909,31.0,2583.0,796.1818181818181
bv-gen39,unsat,0,9,1,-1,-1,-1,0.19,3600.1,331.4,0.08,3599.96,331.57272727272726,13.0,2344.0,383.1818181818182
bv-gen43,unsat,0,9,0,-1,-1,-1,0.3,3600.09,659.2936363636364,0.95,3599.98,664.5536363636363,59.0,2151.0,454.27272727272725
bv-gen44,unsat,0,9,0,-1,-1,-1,0.3,3600.09,659.0354545454546,0.93,3599.99,665.3181818181818,61.0,2163.0,457.27272727272725
bv-h_RCU,unsat,0,4,1,-1,-1,-1,0.55,3600.11,2687.270909090909,0.48,54728.91,18281.923636363637,32.0,104428.0,12505.818181818182
bv-h_TreeArb,unsat,0,10,1,-1,-1,-1,0.5,740.06,79.65454545454546,0.39,739.97,114.55909090909091,14.0,1879.0,658.6363636363636
bv-intersymbol_analog_estimation_convergence,unsat,0,6,1,-1,-1,-1,2.52,3600.1,1662.0181818181818,3.99,50191.8,8351.003636363637,30.0,15677.0,4277.545454545455
bv-krebs.3.prop1-func-interl,sat,9,1,0,-1,75,26.636363636363637,0.53,3600.1,390.99363636363637,0.49,35998.58,3667.156363636364,20.0,12288.0,1923.2727272727273
bv-marlann_compute_cp_fail1-p2,unsat,0,10,1,-1,-1,-1,0.11,6.1,1.42,0.0,16.26,2.98,0.0,831.0,341.54545454545456
bv-marlann_compute_cp_fail2-p0,unsat,0,10,1,-1,-1,-1,0.16,145.67,14.623636363636363,0.09,145.6,18.21,18.0,1815.0,561.7272727272727
bv-marlann_compute_cp_pass-p2,unsat,0,10,1,-1,-1,-1,0.1,7.6,1.5572727272727271,0.0,24.06,3.6545454545454543,0.0,1028.0,362.6363636363636
bv-mcs.3.prop1-back-serstep,unsat,0,1,1,-1,-1,-1,944.29,3600.11,3356.3309090909092,3599.94,46804.98,21370.38909090909,373.0,25352.0,5084.636363636364
bv-miim,unsat,0,9,1,-1,-1,-1,0.18,3600.09,350.5509090909091,0.03,3599.91,410.88,13.0,4514.0,731.3636363636364
bv-msmie.3.prop1-func-interl,unsat,0,5,1,-1,-1,-1,2.01,3600.1,2223.0745454545454,1.89,37113.03,12570.889090909091,46.0,29081.0,6426.272727272727
bv-mul1,unsat,0,1,0,-1,-1,-1,0.3,3600.1,3272.842727272727,0.94,47019.57,17093.892727272727,159.0,20955.0,3245.818181818182
bv-mul2,unsat,0,1,0,-1,-1,-1,0.3,3600.1,3272.8436363636365,0.96,47146.82,17172.345454545455,227.0,17655.0,3675.909090909091
bv-mul3,unsat,0,1,0,-1,-1,-1,0.3,3600.11,3272.8463636363635,0.96,46111.7,17081.471818181817,275.0,13270.0,5223.181818181818
bv-mul7,sat,11,0,0,-1,3,0.7272727272727273,0.08,820.02,97.27454545454546,0.0,7796.31,763.8781818181818,0.0,5212.0,1483.0
bv-mul9,sat,1,0,0,-1,-1,-1,3.4,3600.13,3273.129090909091,40.45,46847.75,19322.061818181817,154.0,24562.0,4243.0
bv-paper_v3,unsat,0,10,1,-1,-1,-1,0.03,55.53,11.623636363636363,0.0,223.18,36.89272727272728,0.0,417.0,143.9090909090909
bv-peg_solitaire.3.prop1-back-serstep,sat,2,0,1,-1,9,0.8181818181818182,537.47,3600.1,3042.6263636363637,3599.92,56929.77,16847.02909090909,186.0,29293.0,5710.727272727273
bv-pgm_protocol.3.prop5-func-interl,unknown,0,0,1,-1,-1,-1,3574.24,3600.1,3597.748181818182,3599.9,56925.58,23002.883636363636,164.0,56089.0,10765.363636363636
bv-pgm_protocol.7.prop1-back-serstep,unsat,0,8,0,-1,-1,-1,0.99,3600.24,1147.101818181818,4.04,14498.66,2585.528181818182,195.0,10378.0,3026.4545454545455
bv-picorv32-check-p05,unsat,0,7,1,-1,-1,-1,1.05,3600.11,1094.2136363636364,0.99,16077.71,3028.64,104.0,10339.0,3220.7272727272725
bv-picorv32-check-p09,unsat,0,9,1,-1,-1,-1,0.41,3600.09,511.51,0.69,3600.01,714.5109090909091,132.0,7042.0,2282.2727272727275
bv-picorv32-check-p12,unsat,0,7,1,-1,-1,-1,1.0,3600.1,1072.0518181818181,0.88,15843.45,2976.249090909091,105.0,8467.0,2830.3636363636365
bv-picorv32-check-p19,unsat,0,9,1,-1,-1,-1,0.41,3600.1,542.7263636363637,1.29,3599.96,584.2736363636363,101.0,7460.0,1856.4545454545455
bv-picorv32-check-p20,unsat,0,7,1,-1,-1,-1,0.95,3600.1,1239.1045454545454,0.89,16677.43,3328.678181818182,90.0,10976.0,3422.818181818182
bv-picorv32-check-p22,unsat,0,7,1,-1,-1,-1,1.12,3600.1,1069.7536363636364,0.99,16252.69,3017.0563636363636,104.0,10797.0,3068.7272727272725
bv-picorv32-pcregs-p0,unknown,0,0,1,-1,-1,-1,3575.53,3600.11,3597.8654545454547,3599.94,54194.25,23892.216363636362,112.0,28380.0,5240.545454545455
bv-picorv32-pcregs-p2,unknown,0,0,1,-1,-1,-1,3573.22,3600.11,3597.6545454545453,3599.88,51295.72,23640.765454545457,108.0,22462.0,4795.454545454545
bv-picorv32_mutAX_nomem-p0,sat,1,0,1,-1,33,2.090909090909091,430.66,3600.12,3309.5036363636364,3599.92,56926.48,20366.176363636365,874.0,27552.0,8411.272727272728
bv-picorv32_mutAX_nomem-p2,unknown,0,0,1,-1,-1,-1,3556.66,3600.11,3596.150909090909,3599.93,56926.93,23740.49818181818,1378.0,25636.0,8701.636363636364
bv-picorv32_mutAX_nomem-p5,sat,9,0,0,-1,16,4.909090909090909,395.36,3600.1,1251.389090909091,737.49,35946.69,8022.519090909092,543.0,9563.0,3801.909090909091
bv-picorv32_mutAY_nomem-p1,sat,1,0,1,-1,33,2.090909090909091,416.89,3600.1,3306.759090909091,3599.93,56927.78,20090.057272727274,892.0,47355.0,10296.09090909091
bv-picorv32_mutAY_nomem-p4,sat,10,0,0,-1,12,4.909090909090909,34.74,3600.1,472.4818181818182,95.9,35972.06,3981.8354545454545,262.0,46661.0,6042.272727272727
bv-picorv32_mutAY_nomem-p6,sat,9,0,0,-1,34,8.454545454545455,701.8,3600.1,1744.1181818181817,2003.97,35973.59,10312.416363636363,585.0,35451.0,7266.363636363636
bv-picorv32_mutBX_nomem-p0,sat,2,0,1,-1,9170,1666.4545454545455,346.65,3600.1,3007.2072727272725,2636.11,56932.75,16404.352727272726,878.0,28998.0,7912.272727272727
bv-picorv32_mutBX_nomem-p5,sat,8,0,0,-1,33,8.545454545454545,239.12,3600.1,2498.9454545454546,3073.69,45774.39,14549.969090909091,475.0,20630.0,6063.181818181818
bv-picorv32_mutBX_nomem-p8,sat,2,0,1,-1,11551,1051.6363636363637,478.45,3600.12,3189.719090909091,3599.94,56926.87,18570.876363636366,1213.0,23211.0,8022.454545454545
bv-picorv32_mutBY_nomem-p1,sat,1,0,1,-1,16,0.5454545454545454,751.85,3600.1,3338.89,3599.95,56937.3,21758.95727272727,556.0,44901.0,8739.818181818182
bv-picorv32_mutBY_nomem-p3,sat,2,0,1,-1,33,3.8181818181818183,591.57,3600.1,3160.771818181818,3599.97,56926.86,19246.499090909092,487.0,43397.0,8554.727272727272
bv-picorv32_mutBY_nomem-p4,sat,10,0,0,-1,32,7.454545454545454,444.56,3600.11,1274.290909090909,673.5,33125.28,7631.010909090909,439.0,35094.0,7275.090909090909
bv-picorv32_mutBY_nomem-p6,sat,2,0,1,-1,34,4.090909090909091,267.41,3600.11,3228.4945454545455,3555.99,56928.82,20036.170000000002,641.0,38801.0,11673.636363636364
bv-picorv32_mutBY_nomem-p7,sat,3,0,1,-1,38,7.636363636363637,273.0,3600.1,2770.4245454545453,2564.04,56933.44,15000.10090909091,564.0,49370.0,11323.09090909091
bv-picorv32_mutCX_nomem-p0,sat,2,0,1,-1,33,3.8181818181818183,729.66,3600.1,3224.98,3599.93,56925.0,19910.142727272727,718.0,27599.0,8225.90909090909
bv-picorv32_mutCX_nomem-p8,sat,2,0,1,-1,14423,1312.7272727272727,185.78,3600.1,3007.803636363636,2568.21,56928.05,16588.974545454545,1135.0,20895.0,6585.181818181818
bv-picorv32_mutCY_nomem-p0,sat,1,0,1,-1,16,0.5454545454545454,676.83,3600.12,3330.409090909091,3599.91,56932.1,21723.20909090909,812.0,46259.0,9339.90909090909
bv-picorv32_mutCY_nomem-p3,sat,3,0,1,-1,33,7,1914.08,3600.11,3206.5763636363636,3599.92,56939.23,19152.587272727273,577.0,43318.0,8888.636363636364
bv-ponylink-slaveTXlen-unsat,unsat,0,3,1,-1,-1,-1,387.1,3600.33,2994.3645454545454,3369.26,35958.4,14514.084545454545,125.0,105115.0,19112.636363636364
bv-qspiflash_dualflexpress_divfive-p007,unsat,0,7,0,-1,-1,-1,0.75,3600.1,1646.7081818181819,0.69,37204.48,8039.6672727272735,17.0,122897.0,16959.090909090908
bv-qspiflash_dualflexpress_divfive-p009,unsat,0,6,0,-1,-1,-1,0.57,3600.1,1646.8027272727272,0.48,35997.99,7033.511818181818,17.0,122961.0,15122.636363636364
bv-qspiflash_dualflexpress_divfive-p016,unsat,0,9,1,-1,-1,-1,0.09,3600.09,331.1636363636364,0.0,3599.91,332.8963636363636,0.0,2473.0,427.54545454545456
bv-qspiflash_dualflexpress_divfive-p022,unsat,0,10,1,-1,-1,-1,0.05,31.04,3.2209090909090907,0.0,31.0,3.289090909090909,0.0,799.0,206.0909090909091
bv-qspiflash_dualflexpress_divfive-p037,unsat,0,8,1,-1,-1,-1,0.47,3600.1,917.0745454545455,0.39,11695.8,2457.000909090909,20.0,6255.0,1467.7272727272727
bv-qspiflash_dualflexpress_divfive-p050,unsat,0,7,1,-1,-1,-1,0.48,3600.1,1011.3818181818182,0.39,15404.63,2869.3418181818183,20.0,5884.0,1578.7272727272727
bv-qspiflash_dualflexpress_divfive-p054,unsat,0,7,1,-1,-1,-1,0.52,3600.1,1042.4654545454546,0.49,15588.9,3200.291818181818,17.0,7672.0,2129.181818181818
bv-qspiflash_dualflexpress_divfive-p058,unsat,0,7,1,-1,-1,-1,0.52,3600.09,902.9572727272728,0.49,12140.4,2436.81,18.0,122988.0,12067.272727272728
bv-qspiflash_dualflexpress_divfive-p074,unsat,0,7,0,-1,-1,-1,0.61,3600.1,1337.7063636363637,0.5,18104.56,3864.139090909091,15.0,13636.0,2981.5454545454545
bv-qspiflash_dualflexpress_divfive-p079,unsat,0,7,1,-1,-1,-1,0.52,3600.1,1008.4572727272728,0.49,15413.51,2820.139090909091,15.0,6711.0,1497.4545454545455
bv-qspiflash_dualflexpress_divfive-p092,unsat,0,7,1,-1,-1,-1,0.44,3600.1,996.4872727272727,0.39,15273.33,2786.882727272727,20.0,6934.0,1414.0
bv-qspiflash_dualflexpress_divfive-p097,unsat,0,7,1,-1,-1,-1,0.62,3600.11,1011.2081818181819,0.49,15549.47,2855.43,17.0,6421.0,1447.3636363636363
bv-qspiflash_dualflexpress_divfive-p112,unsat,0,7,1,-1,-1,-1,0.57,3600.1,1028.63,0.49,15910.42,3057.4700000000003,18.0,70666.0,7443.909090909091
bv-qspiflash_dualflexpress_divfive-p116,unsat,0,7,1,-1,-1,-1,0.1,3600.11,1051.4554545454546,0.0,16295.02,3107.3054545454547,0.0,5626.0,1675.090909090909
bv-qspiflash_dualflexpress_divfive-p120,unsat,0,9,1,-1,-1,-1,0.32,3600.09,396.2918181818182,0.19,14115.27,1401.1909090909091,18.0,3303.0,1042.0
bv-qspiflash_dualflexpress_divfive-p126,unsat,0,7,1,-1,-1,-1,0.21,3600.1,1040.7109090909091,0.09,15512.56,3068.949090909091,18.0,5850.0,1886.8181818181818
bv-qspiflash_dualflexpress_divfive-p127,unsat,0,7,0,-1,-1,-1,0.11,3600.1,1679.3581818181817,0.0,18103.51,6716.256363636364,0.0,13318.0,4094.090909090909
bv-qspiflash_dualflexpress_divfive-p128,unsat,0,10,1,-1,-1,-1,0.53,251.23,45.807272727272725,0.49,899.12,115.45727272727272,18.0,1196.0,603.6363636363636
bv-qspiflash_dualflexpress_divfive-p133,unsat,0,7,1,-1,-1,-1,0.47,3600.1,1019.5418181818181,0.39,15424.04,2879.577272727273,18.0,6287.0,1686.8181818181818
bv-qspiflash_dualflexpress_divfive-p135,unsat,0,7,1,-1,-1,-1,0.47,3600.1,1029.459090909091,0.39,15722.54,2978.2436363636366,20.0,6320.0,1784.2727272727273
